,Area,Mean,Image,Date,Treatment,Explant,FOV,Channel,ROI,ROI_ID
13,593.264,1114.716,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant1,FOV2,Dex488,0003-0653-0260,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0653-0260
14,441.858,911.435,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant1,FOV2,Dex488,0003-0533-0325,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0533-0325
15,616.31,1291.159,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant1,FOV2,Dex488,0003-0908-0517,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0908-0517
16,618.842,845.929,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant1,FOV2,Dex488,0003-0538-0728,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0538-0728
17,558.932,1102.798,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant1,FOV2,Dex488,0003-0281-0910,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0281-0910
18,527.303,910.991,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant1,FOV2,Dex488,0003-0099-0903,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0099-0903
19,411.26,1183.121,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant1,FOV2,Dex488,0003-0079-0436,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0079-0436
20,544.941,922.994,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant1,FOV2,Dex488,0003-0137-0421,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0137-0421
21,1032.977,857.983,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant1,FOV2,Dex488,0003-0677-0802,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0677-0802
9,1473.891,831.437,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant4,FOV5,Dex488,0003-0876-0247,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0876-0247
10,955.214,1180.11,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant4,FOV5,Dex488,0003-0928-0848,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0928-0848
11,1835.626,1009.285,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant4,FOV5,Dex488,0003-0618-0179,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0618-0179
12,1660.402,1032.108,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant4,FOV5,Dex488,0003-0588-0597,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0588-0597
13,1805.328,1071.934,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant4,FOV5,Dex488,0003-0489-0405,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0489-0405
14,739.692,844.351,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant4,FOV5,Dex488,0003-0412-0253,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0412-0253
15,764.369,870.817,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant4,FOV5,Dex488,0003-0415-0137,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0415-0137
19,399.458,1155.085,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0003-0424-0803,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0424-0803
20,730.594,996.6,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0003-0445-0853,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0445-0853
21,400.659,1159.081,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0003-0333-0631,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0333-0631
22,348.431,1504.846,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0001-0152-0753,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0001-0152-0753
23,407.44,956.92,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0001-0214-0651,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0001-0214-0651
24,524.728,999.382,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0001-0086-0837,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0001-0086-0837
25,726.603,1014.437,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0001-0074-0424,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0001-0074-0424
26,748.104,990.921,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0001-0360-0274,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0001-0360-0274
27,459.067,1077.04,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0001-0530-0101,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0001-0530-0101
28,532.067,1189.94,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0001-0604-0187,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0001-0604-0187
29,347.487,1589.822,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0001-0525-0320,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0001-0525-0320
30,512.626,1229.785,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0001-0626-0332,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0001-0626-0332
31,750.421,1015.872,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0001-0478-0445,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0001-0478-0445
32,381.519,1203.759,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0001-0782-0666,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0001-0782-0666
33,308.563,1439.253,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0001-0615-0629,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0001-0615-0629
34,425.679,1077.023,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0001-0900-0824,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0001-0900-0824
35,527.089,1132.428,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant1,FOV5,Dex488,0001-0938-0939,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0001-0938-0939
10,1360.294,833.692,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant2,FOV1,Dex488,0003-0118-0316,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0118-0316
11,1191.421,1224.288,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant2,FOV1,Dex488,0003-0473-0215,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0473-0215
12,1104.946,1260.396,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant2,FOV1,Dex488,0003-0563-0373,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0563-0373
13,922.555,1287.854,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant2,FOV1,Dex488,0003-0649-0409,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0649-0409
14,735.916,1199.731,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant2,FOV1,Dex488,0003-0702-0216,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0702-0216
15,556.829,1863.617,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant2,FOV1,Dex488,0003-0797-0399,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0797-0399
16,609.873,1337.174,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant2,FOV1,Dex488,0003-0189-0433,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0189-0433
17,1625.555,1187.384,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant2,FOV1,Dex488,0003-0161-0549,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0161-0549
14,1487.667,964.851,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant4,FOV2,Dex488,0003-0128-0667,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0128-0667
15,1083.789,1158.21,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant4,FOV2,Dex488,0003-0379-0643,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0379-0643
16,753.897,1162.268,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant4,FOV2,Dex488,0003-0251-0466,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0251-0466
17,1294.847,845.497,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant4,FOV2,Dex488,0003-0262-0187,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0262-0187
18,1096.234,942.76,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant4,FOV2,Dex488,0003-0468-0290,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0468-0290
19,931.224,1358.884,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant4,FOV2,Dex488,0003-0439-0460,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0439-0460
20,1718.553,1066.27,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant4,FOV2,Dex488,0002-0802-0551,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0002-0802-0551
21,668.967,888.687,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant4,FOV2,Dex488,0002-0894-0403,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0002-0894-0403
22,811.962,938.874,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant4,FOV2,Dex488,0002-0651-0279,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0002-0651-0279
23,983.71,1088.077,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant4,FOV2,Dex488,0002-0816-0884,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0002-0816-0884
24,1206.871,890.841,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant4,FOV2,Dex488,0002-0771-0730,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0002-0771-0730
25,1376.473,1347.97,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant4,FOV2,Dex488,0002-0276-0766,20221013_SMPD3MO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0002-0276-0766
23,371.434,1276.873,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0002-0472-0669,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0002-0472-0669
24,330.75,1227.375,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0002-0508-0751,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0002-0508-0751
25,253.588,1300.418,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0002-0451-0799,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0002-0451-0799
26,530.693,1198.563,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0306-0754,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0306-0754
27,382.935,854.977,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0312-0669,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0312-0669
28,335.084,1311.307,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0184-0698,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0184-0698
29,430.4,889.859,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0638-0682,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0638-0682
30,330.407,1059.84,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0615-0585,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0615-0585
31,227.967,1550.083,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0541-0532,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0541-0532
32,333.025,1158.058,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0591-0410,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0591-0410
33,516.961,1122.637,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0499-0403,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0499-0403
34,259.253,1515.45,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0330-0411,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0330-0411
35,789.302,877.653,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0672-0297,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0672-0297
36,262.171,1119.753,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0687-0140,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0687-0140
37,430.915,1016.395,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0465-0149,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0465-0149
38,565.455,1054.964,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0148-0357,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0148-0357
39,337.574,858.912,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0184-0321,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0184-0321
40,321.866,1311.053,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0141-0260,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0141-0260
41,642.188,963.597,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0890-0508,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0890-0508
42,342.681,1217.85,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0824-0727,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0824-0727
43,383.021,1025.079,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant1,FOV1,Dex488,0001-0689-0957,20221013_ControlMO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0001-0689-0957
11,990.319,1083.27,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant2,FOV5,Dex488,0003-0584-0669,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0584-0669
12,1221.762,1254.784,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant2,FOV5,Dex488,0003-0427-0778,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0427-0778
13,1128.936,1230.556,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant2,FOV5,Dex488,0003-0416-0899,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0416-0899
14,889.682,1460.697,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant2,FOV5,Dex488,0003-0263-0851,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0263-0851
15,1095.333,878.247,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant2,FOV5,Dex488,0003-0835-0201,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0835-0201
16,1163.912,848.559,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant2,FOV5,Dex488,0003-0652-0260,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0652-0260
17,867.881,1220.266,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant2,FOV5,Dex488,0003-0552-0104,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0552-0104
18,1030.102,1031.887,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant2,FOV5,Dex488,0003-0383-0598,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0383-0598
19,1079.025,1525.347,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant2,FOV5,Dex488,0003-0254-0589,20221013_SMPD3MO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0254-0589
10,852.388,1215.97,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant6,FOV2,Dex488,0003-0582-0571,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0582-0571
11,866.164,930.568,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant6,FOV2,Dex488,0003-0529-0520,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0529-0520
12,1304.117,1195.241,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant6,FOV2,Dex488,0003-0505-0370,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0505-0370
13,835.093,1042.813,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant6,FOV2,Dex488,0003-0801-0777,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0801-0777
14,867.881,966.256,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant6,FOV2,Dex488,0003-0678-0870,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0678-0870
15,628.155,1086.516,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant6,FOV2,Dex488,0003-0196-0452,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0196-0452
16,655.706,1222.477,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant6,FOV2,Dex488,0003-0136-0518,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0136-0518
17,924.529,724.909,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant6,FOV2,Dex488,0003-0636-0719,20221013_ControlMO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0636-0719
6,1075.12,1244.934,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant3,FOV5,Dex488,0003-0242-0406,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0242-0406
7,1057.868,976.139,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant3,FOV5,Dex488,0003-0596-0743,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0596-0743
8,746.644,1269.753,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant3,FOV5,Dex488,0003-0438-0798,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0438-0798
9,656.178,1471.883,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant3,FOV5,Dex488,0003-0343-0594,20221013_SMPD3MO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0343-0594
