Gene_ID,PSM_Rep1,PSM_Rep2,PSM_Rep3,ES_Rep1,ES_Rep2,ES_Rep3,MS_Rep1,MS_Rep2,MS_Rep3,DS_Rep1,DS_Rep2,DS_Rep3
ENSGALG00000043389,59.0834,33.6266,42.5535,74.7854,48.2751,49.452,33.8367,38.1776,91.8612,79.118,40.6374,51.9178
ENSGALG00000043390,6.61242,5.337448,10.8004,0.831338,6.20176,6.97706,7.16173,12.58321,5.12156,10.11044,4.812406,14.93455
ENSGALG00000043393,65.3225,37.92422,23.986,35.46481,26.509,33.6704,39.1344,30.7769,34.29599,53.76488,43.30519,67.95859
ENSGALG00000043394,3458.3245,3642.9708,3661.9533,3117.0063,3516.0006,3684.0749,3796.2653,3459.0014,4067.9237,3689.8146,3601.394,3933.2852
ENSGALG00000043396,19,18,23.7579,16.6814,9.04659,9.9446,9,2.98954,7,3.12313,6.06633,4
ENSGALG00000043398,0,0,4,0,0,8,11,7,3,0,0,4
ENSGALG00000043399,2633.02,2895.75,2931.9,2914.3,3259.84,3608.66,3311.6,3083.78,3254.07,2584.07,3181.37,3440.57
ENSGALG00000043400,215.00033,197.0897001,206.8149,210.3575,205.339,295.046,236.76532,215.1373,222.3173,163.7608,194.6071,247.0763
ENSGALG00000043401,0,0,0,0,0,0,0,0,0,0,0,1
ENSGALG00000043402,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043405,4978.445802,4667.787,4306.4181,4976.139,4771.866073,5609.759,5680.479833,4907.546,5620.360003,4234.255,5423.767509,5583.0835
ENSGALG00000043408,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043411,140.05671,140.634,156.80112,183.52888,163.63937,232.354,130.772,149.1154,241.885,194.4559,132.31463,190.639
ENSGALG00000043412,46.923,51.5866,55.4515,78.2815,77.1032,89.7865,90.6502,73.982,74.5921,53.6124,69.4823,73.748
ENSGALG00000043413,1.13332,1.2795,1.10286,20.7248,4.72327,38.0729,3.56672,5.85588,12.0206,19.3361,1.30376,13.2609
ENSGALG00000043415,33.32334,9.86397,8.51909,18.67432,2.103127,16.80212,9.09097,7,13.55403,2.07637,5.785691,17.53646
ENSGALG00000043416,606.319,403.419,457.329,439.672,391.941,520.579,436.111,310.86,455.551,756.513,430.471,499.566
ENSGALG00000043420,110.274,74.8841,68.9455,102.619,50.0339,64.6033,68.2119,8.84636,66.5517,73.9101,57.938,78.4406
ENSGALG00000043421,1944.58,2015.03,2167.87,2141.94,2324.95,2835.4,2311.7,1946.46,2099.98,1351.63,2097.89,2336.45
ENSGALG00000043423,41.99997,44.99995631,52.00001,50,59.99999,81,51.00004,35,69.0001,102.9999,54.00001042,77
ENSGALG00000043425,30.3053,37.906,31.6764,51.8585,41.338,49.6779,33.8281,35.7987,37.1602,36.6932,41.3106,32.3098
ENSGALG00000043426,0,0,0,0,4,6.34802,4.34137,4.00924,0,0,6.51435,5.25351
ENSGALG00000043428,716.784,615.284,748,562.458,567,656,611.627,539,714,729.745,631,695.666
ENSGALG00000043432,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043433,32.3485,43.2078,34,61.3928,43,59.4047,38,38.2801,56.3704,50,23.3501,51.3602
ENSGALG00000043435,3,4,2,9,2,13.1411,2.98151,9.88362,5.86915,16.6287,5,9.85797
ENSGALG00000043437,3995.002,3916.628,3634.869,5120.397,4847.994,5459.004,5187.995,4414.4,4765.996,3202.995,4891.608,4977.003
ENSGALG00000043439,313.9645,404,329.962,330.9304,310.895,466.822,452.858,363.882,363,311.876,396.955,419.889
ENSGALG00000043446,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043447,2297.3588,2332.966457,2399.7181,2598.997,2691.916003,3040.187,2682.8661,2515.0926,2903.995026,2133.4039,2562.997,2695.3555
ENSGALG00000043448,1.08543,5.29996,10,1.03515,8.516,7,10,5.30662,7.10415,11.2567,7.1027,7.18837
ENSGALG00000043451,872.706,964.616,878.784,985.848,887.63,1063.97,924.677,798.511,900.354,843.128,895.541,957.543
ENSGALG00000043455,260.116,342.77,210.995,255.126,418.581,410.571,388.199,468.486,322.996,251.144,405.255,425.808
ENSGALG00000043456,1336,1216,1388,1589,1378,1780,1454,1295,1644,1376,1326,1289
ENSGALG00000043460,100.599,112.728,121.25,181.013,208.585,269.434,282.544,311.768,463.425,244.091,296.843,218.949
ENSGALG00000043468,8.20851,3.75378,0.572369,13.675,6.06811,11.6889,6.8953,8.00458,6.6673,8.56601,7.18838,12.0568
ENSGALG00000043472,11.7828,13.5122,24.1006,9.34077,6.98187,4.79052,5.96704,2.34569,6.91105,7.24858,9.38171,8.26589
ENSGALG00000043476,11.9844,4.92901,22.9478,18.7505,2.44324,13.6074,7.45948,14.8236,18.0637,12.1225,15.1975,20.6249
ENSGALG00000043480,1.72779,1,3,2,2,0,0,8,3.46923,12.3582,18,30
ENSGALG00000043481,2.06431,0,0,0,0,0,0,0,0,1.62334,0,0
ENSGALG00000043488,1,0,0,0,0,0,0,0,1,0,0,0
ENSGALG00000043490,60.2844,27.844,52.8875,44.0971,46.5751,24.2792,30.4865,26.4822,18.6949,42.7632,46.6655,2.95601
ENSGALG00000043493,0,2,1,0,1,4,5,0,0,6,3,4.01189
ENSGALG00000043497,0,0,2.31653,3.1311,1.76572,4.72237,0,0,0,0,0,2.88248
ENSGALG00000043499,841.3309,740.62876,745.3201,898.5974,522.398,782.1377,710.7813,612.45828,757.48321,673.3002,710.4518,650.3952
ENSGALG00000043506,47.5401,55.7617,80.6882,90.8381,76.7543,80.0147,62,59.7552,54.9036,48.6179,45.6544,69.7722
ENSGALG00000043508,18.02756,15.02059,17.02353,16.039497,20.01591,34.08913,17.02751,19.02938,34.05526,28.043,34.06297,25.05288
ENSGALG00000043509,1.07921,1.1766,2.39751,2.26044,0,2.27097,1.09291,2.3935,1.19967,0,0,1.19209
ENSGALG00000043510,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043511,1026.67,1071.59,1631.31,981.449,1079.49,1528.67,1141.46,1307.61,1230.99,1265.76,1101.13,1394.47
ENSGALG00000043513,349.9016,260.5432,254.9495,284.7973,255.9242,320.7477,322.085,312.6875,328.1444,453.752,356.7796,390.8301
ENSGALG00000043515,5,11.00000002,7.60976,1,0,4,3,4,3,1,5,3
ENSGALG00000043525,0,0,0,1.30E-08,0,0,0,0,0.00921599,0.0373751,0,3.14139
ENSGALG00000043532,7.3538,4.66778,13.4977,13.1566,14.4996,11.1896,11.7005,5.02489,13.4076,4.87723,9.49025,13.1809
ENSGALG00000043535,379.111,373.0005,359.00006,326.00009,254.41598,338.0005,292.00018,234.99972,342.00029,343.99969,305.99961,344.1438
ENSGALG00000043537,112.197,55.5266,130.725,288.938,135.211,377.39,149.394,131.891,147.56,93.7154,102.589,158.582
ENSGALG00000043538,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043540,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043541,42.8652,27.3653,36.408,50.7012,35.1172,54.5096,39.7228,41.0464,56.0679,43.8659,43.7035,32.9442
ENSGALG00000043544,4.53387,6,7,14,10,9,8,7,20.99998,15,7,8.000005
ENSGALG00000043545,1391.08,1511.73,1362.17,1541.46,1667.02,1895.01,1670.2,1670.22,1791.1,1200.44,1549.07,1811.67
ENSGALG00000043548,148.477,126.598,86.0684,108.3,107.575,146.787,97.2063,106.911,132.069,82.9592,126.696,129.905
ENSGALG00000043551,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043555,251.527,230.829,277.783,219.474,211.869,218.971,196.745,167.728,145.469,159.257,152.262,230.324
ENSGALG00000043556,1,0,0,0,1.24573,0,2.5182,5.40872,3.04573,0,1.54879,1.21899
ENSGALG00000043557,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043565,413.2458,284.795,543.8511,558.732,405.4306,696.9015,366.86489,707.74164,658.6551,416.5314,365.4925,584.5566
ENSGALG00000043569,79,173,119,95,177,163,176,124,152,106,158,157
ENSGALG00000043570,885.996,813,662.99,819,717,742.867,885,646,658.833,475.97,755,842.987
ENSGALG00000043572,3664.79,3851.39,3340.81,3164.3,2916.41,3026.74,3089.79,2780.48,2790.94,2307.23,3070.8,3394.38
ENSGALG00000043573,57.713,55.7633,44,49.3701,52,56.3731,53.5171,40.7725,65,52,54,41.5792
ENSGALG00000043575,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043576,382.434,382.24853,358.897,462.13897,390.89041,458.96794,407.28339,412.083,527.532,784.42018,423.18525,518.88285
ENSGALG00000043578,112.197,55.5266,130.725,288.938,135.211,377.39,149.394,131.891,147.56,93.7154,102.589,158.582
ENSGALG00000043582,10.9781,6.88897,2,11,1,1,1,0,0,0,0,2
ENSGALG00000043583,304.359,292.153,329.328,373.839,445.599,490.252,554.422,573.451,540.844,442.868,558.135,683.951
ENSGALG00000043584,38.5126,33.8824,31.9404,55.6736,58,66.8219,41.9052,48.8444,35,77.654,71.3004,105.585
ENSGALG00000043587,713.1377,961.4856,1185.0624,913.1076,1295.5257,1585.6816,1459.029,1409.569068,1217.5004,759.5042,1426.0415,1783.2235
ENSGALG00000043591,1.07758,1.02431,0.0363074,0,0,2,0.0318086,3,1.56772,1.73532,0,1
ENSGALG00000043593,771.343,657.797,712.137,927.136,754.654,1011.8,835.913,723.061,823.33,673.188,809.833,762.889
ENSGALG00000043595,1.07182,1.10311,2,1,1.26671,3.12952,3.77414,1.34285,3.81216,2.48192,2.10785,1.4009
ENSGALG00000043596,114.304,97.4762,142.863,155.862,130.619,187.238,192.605,184.325,221.732,313.326,234.68,254.073
ENSGALG00000043597,940.264,1011.44,896.34,882.749,1043.15,1265.63,1154.11,1039.86,1015.51,735.299,1043.41,1063.09
ENSGALG00000043603,0,0,0,0,0,0,1,0,0,0,0,0
ENSGALG00000043605,12.6292,12.9657,9,11.2473,19.9359,3.11721,17.7705,4.89831,12.2836,7.79943,10.5644,15.8363
ENSGALG00000043606,12.4408,19.1806,14.006,29.9757,21.476,25.2738,26.2155,19.9013,26.4066,19.2828,25.3324,20.2217
ENSGALG00000043607,946,686,1011,1321,1075,1525,1208,1202,1578,1555,1247,1343
ENSGALG00000043610,23.37776,3.36034,14.22403,88.5484,74.0967,136.1176,148.4185,81.0373,98.6689,150.9831,159.7511,155.4266
ENSGALG00000043613,318.496,445.045,423.608,367.332,481.563,559.836,577.516,411.918,390.149,349.259,499.416,533.327
ENSGALG00000043615,112.197,55.5266,130.725,288.938,135.211,377.39,149.394,131.891,147.56,93.7154,102.589,158.582
ENSGALG00000043618,1317.45,1251.28,947.075,1131.35,1062.12,1064.7,1137.88,1089.99,953.607,881.425,1083.17,1179.06
ENSGALG00000043619,0,12.3412,8.37481,4.33855,15.8341,0,34.6023,0,6.6684,7.69903,14.2318,0
ENSGALG00000043620,91.3793,186.952,56.2084,247.792,136.083,308.452,134.63,201.627,258.55,429.392,119.234,230.648
ENSGALG00000043621,15.1502,5.69766,15.2911,8.98644,6.42854,14.5877,12.1961,6.6357,9.62522,12.2421,7.62792,9.82382
ENSGALG00000043623,1.5,1.5,2.5,4.5,2.5,4.5,3.5,3.5,2.5,1.5,6,3.5
ENSGALG00000043628,443.026,473.984,465.391,461.96,410.386,507.087,472.215,390.87,467.841,615.121,469.739,492.989
ENSGALG00000043633,4.30919,2.23963,0,9.04877,2,7.37767,3.6991,2.19747,1.18594,4.18396,1.09276,2.33402
ENSGALG00000043634,12.6636,9.18281,14.10201,17.94809,12.5652,22.25615,17.05158,4.50172,13.9419,29.73799,22.67583,19.53368
ENSGALG00000043636,238,247,273,269,296,318,330.969,319,311,221,330,309
ENSGALG00000043638,0,0,0.5,0,0,0.5,0,0,0,0,0,0
ENSGALG00000043640,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043641,469.292,363.39,466.116,884.414,563.936,913.892,555.942,623.514,882.168,797.599,454.276,704.402
ENSGALG00000043642,276.328,172.869,254.6,491.646,297.697,488.468,334.297,274.884,315.077,258.195,301.793,281.394
ENSGALG00000043650,23,2,0,7,1,0,0,1,2,10,3,5
ENSGALG00000043654,53,51,29,33.187,40,27,27.6162,23,21.8773,24,25,32
ENSGALG00000043659,0.119519,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043660,0,4.77043,1.97525,0,0,1.0491,4.48E-06,0,2.07617,0,0,0.69184
ENSGALG00000043661,79.1762,107.681,87.4096,96.4032,131.225,110.175,143.299,146.08,159.763,137.358,156.014,168.852
ENSGALG00000043662,377.3312,266.0020549,327.3246,379.6428,302.1318,361.83823,391.92024,310.5133,316.8159,425.6381,331.0197,392.4178
ENSGALG00000043666,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043668,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043669,48.4893,72.8686,75.1725,49.489,61.4778,75.857,57.9097,81.2866,71.7151,46.0987,49.388,99.7096
ENSGALG00000043671,51.4759,80.8305,76.8188,51.2632,134.865,112.47,161.758,86.321,66.1039,75.7681,160.176,114.668
ENSGALG00000043672,639.7031,496.4429,482.5907,462.011889,373.9673,373.4644,470.1758,374.3052264,366.8697,370.7337022,379.0122,470.0958
ENSGALG00000043675,500,490.63,578.902,729,797,925.958,921.913,962.994,924,706,853.013,936.07
ENSGALG00000043676,1302,1159.001,1108,1098,1118.001,1187,1210,1107.001,1204,1043.999,1185,1210.001
ENSGALG00000043681,290.573,296.436,253.526,154.196,181.346,235.836,264.98,200.127,210.761,217.455,240.277,238.626
ENSGALG00000043684,4916.1769,5506.9994,4874.4972,5692.3042,5716.6266,6625.4397,5845.0845,5446.1384,6359.6913,5374.2587,5524.1765,5827.7768
ENSGALG00000043685,877.4048,730.3529295,841.3868,762.4332,938.7314,1013.9232,975.8904,724.2676,977.9266,1015.566,841.39188,969.6274
ENSGALG00000043687,124.73,134.682,146.275,159.131,151.339,174.198,207.998,128.151,120.405,120.888,152.669,184.218
ENSGALG00000043688,84.6814,41.8618,57.5481,51.5464,30.3126,53.2669,52.3002,40.3728,66.0424,50.9111,49.0215,52.7157
ENSGALG00000043689,0,0,0,0,0,0,0,0,0,0,1.00034,0
ENSGALG00000043690,30.3596,55.99998,52.5253,109,76.9893,149,175.9997,147,214.7757,395.4186,203.1657,257.1705
ENSGALG00000043693,1544.69,1510.57,1620.18,1534.37,1679.35,1813.05,1847.13,1686.1,1889.27,1789.03,1774.66,1885.84
ENSGALG00000043694,146.0431,183.5213,128.4821,137,210.5408,215.4179,232.0003,219.7332,204.4979,160.9635,250.3176,258.4946
ENSGALG00000043696,8.29332,7.71503,8.24141,7.14852,0,6.72885,4.0229,18.4026,0,10.6096,10.7644,7.46717
ENSGALG00000043701,1793.17,1651.61,1801.62,1493.81,1628.63,1669.54,1576.55,1478.61,1426.03,1210.12,1346.94,1476.53
ENSGALG00000043703,66.6608,74.4867,108.197,110.019,89.9192,125.242,65.4512,79.3372,50.4812,29.5174,50.5524,57.3093
ENSGALG00000043710,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043711,1053.11,1020.7509,981.01743,952.3887999,955.4191035,1024.94,1021.58,929.562,1076.01,951.789,882.1358,973.5893
ENSGALG00000043714,0,3.5788,4,0.5,0,0,0,0,0,4,0,0
ENSGALG00000043717,112.197,55.5266,130.725,288.938,135.211,377.39,149.394,131.891,147.56,93.7154,102.589,158.582
ENSGALG00000043720,0.00562144,1.02E-06,3.24E-07,1.52E-06,24.3686,8.16E-06,3.76E-07,4.91E-05,1.22E-08,2.75E-08,1.99E-07,1.76E-07
ENSGALG00000043724,461.972,545.625,392.916,391.675,451.229,448.988,519.186,510.667,593.57,551.75,525.547,598.865
ENSGALG00000043725,1770.73,1114.73,1064.2,1453.95,965.378,1095.18,1088.53,943.814,1272.59,1424.59,1046,1160.69
ENSGALG00000043727,18.2201,23.0785,19.1978,20.5931,18.2427,24.696,17.3379,25.8285,17.4757,24.223,32.7009,15.4468
ENSGALG00000043728,74,65.00003,59.504,71.85417,72.88096241,64.99999,59.383,69,57.48404162,67,70.00175,71.5093
ENSGALG00000043733,1126.993,993.995,812.9961,1288.848,931.986,1355.9702,1147.989,977.991,1184,1143.942,1135.998,1078.977
ENSGALG00000043734,35.8711,6.80395,14.6964,17.9993,47.5549,16.1503,53.9695,26.7597,48.6266,15.2431,18.7155,10.6154
ENSGALG00000043735,188.619,38.12025059,81.3649,66.1422,275.499,86.14793,344.498,238.302,174.829,48.6547,331.1387772,278.126
ENSGALG00000043736,284.99,278.371,273.384,239.409,288.269,302.05,290.447,290.12,289.628,287.724,297.729,324.887
ENSGALG00000043738,45.0016,56.0574,56.7373,52.8295,46.8132,78.2022,77.0709,49.0215,68.906,71.6228,84.4567,71.6173
ENSGALG00000043744,2404.1299,2598.2298,2200.4548,2597.19,2274.8462,2821.9956,2663.2148,2415.1214,2640.2843,2290.5424,2426.0035,2666.5034
ENSGALG00000043751,720.929,800.657,712.191,824.884,981.31,970.711,1059.915,1032.781,974.946,700.987,991.785,1038.324
ENSGALG00000043754,688,516.493,532,651.225,448,575,487.476,403,468.317,557.824,568,565.875
ENSGALG00000043756,93,120,113.91,163.845,134,188.898,154,154.418,192,143.269,118,161.716
ENSGALG00000043758,724.1133,1231.69524,1135.6957,1392.79328,778.7755414,2279.73153,1204.557114,26.661125,1121.7486,1020.149804,811.7926,1731.131422
ENSGALG00000043760,1,0,0,0,0,1,0,0,2,1,1,1
ENSGALG00000043764,12.8972,5.34651,11,18,6.33875,19.016,22.8603,15.6854,5.53668,8.57707,16.9782,21.9362
ENSGALG00000043765,206.9730013,182.4803,207.8531,178.2536,195.7445,265.5452,194.9434,191.4223,239.729,219.5912,188.2962,253.279
ENSGALG00000043768,34962,39382,35540,33303,36824,40314,38919,30965,34376,36358,34055,48585
ENSGALG00000043769,10.1926,3.81421,3.6154,7.83961,0,19.1641,11.8548,4.13344,2.60776,5.72213,2.82353,2.27022
ENSGALG00000043771,262.324,269,286,255.516,295.433,317.291,296.968,268.983,299.346,280.688,309.838,315.79
ENSGALG00000043775,593.127,399.009,497.385,470.191,424.385,425.093,416.699,427.306,528.136,627.103,433.26,495.182
ENSGALG00000043784,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043787,82.6569,101.928,100,151.098,178,134.693,124.236,120.24,126.775,95.3356,127.749,106.739
ENSGALG00000043789,41.67,39.287,28.1947,29.3738,31.3376,43.2889,29.8528,46.9138,44.2803,47.4507,37.5755,43.8672
ENSGALG00000043793,256.392,194.836,330.226,264.319,267.684,311.457,260.034,246.427,283.684,337.232,248.254,285.691
ENSGALG00000043795,0,2.98735,2.78881,0,1.56419,3.3713,1.5936,1.73065,1.59459,1.51674,0,1.66647
ENSGALG00000043797,2087.05,1975.69,2052.34,2139.73,2398.39,2528.78,2484.43,2220.92,2545.11,1845.46,2295.17,2400.94
ENSGALG00000043798,0.230741,3,6.10354,0,3.10437,5.41842,3.90979,1.11724,0.414805,2.74901,3,5.0915
ENSGALG00000043799,929.34634,1066.9994,1019.27,1191.07,1371.99201,1599.36,1351.53,1352.32,1489.21128,1045.58907,1224.32553,1365.41562
ENSGALG00000043806,44.5336,48.3603,89.2391,48.2988,52.992,84.3072,50.6659,47.8268,66.7349,48.5732,53.3492,98.7466
ENSGALG00000043814,4.06445,5.78031,5.70992,5.50357,0,7.032,4.34705,5.9989,7.30365,15.9109,11.684,15.6253
ENSGALG00000043815,16.8014,12.8234,13.58,19.7023,12.803,27.4813,25.7676,27.7014,17.7463,19.5929,28.7569,40.4437
ENSGALG00000043816,0,0,0,0,0,0,0,0,0,0,0.953838,1
ENSGALG00000043818,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043820,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043823,273.997,168.005,333.447,174.879,230.173,232.639,251.906,272.44,366.271,379.898,241.43,268.181
ENSGALG00000043825,1417.3,1438.13,1321.96,1336.9,1645.63,1517.21,1704.6,1560.46,1735.31,1217.7,1671.95,1739.42
ENSGALG00000043826,885,659.397,473,751,451,414,466.977,398.531,398.954,273.406,462.525,528.422
ENSGALG00000043827,238,206.5,282,235,235.5,302.5,260.5,283.5,276.5,261,259,330.5
ENSGALG00000043828,679.00001,635.2026,659.33367,620.17492,626.0005,659.9998,717.9999,610.0003,604.9997,605.66061,681.00043,647.9997
ENSGALG00000043829,8.61782,13,18,17.5797,17.2771,50,32.9991,25.8737,27.429,32.044,32,8.66476
ENSGALG00000043831,44.47879,38.17115,43.50545,53.2097,40.6423,52.5272,61.4915,44.9658,42.0679,71.13,40.2588,46.0194
ENSGALG00000043833,0,0,1.63239,0,1,4.2021,2.6713,0,0,0,3.1613,0
ENSGALG00000043835,24.1751,50.2296,48.5628,29.0526,28.6667,24.5937,19.7007,31.913,29.3278,28.0591,29.6321,37.5685
ENSGALG00000043837,35.4202,58.9054,15.7605,25.453,15.5195,7.17369,9.53521,0,0,2.25484,4.7221,4.38791
ENSGALG00000043839,1,0,0,0,0,2,0,0,0,0,0,0
ENSGALG00000043840,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043841,125,95,114,85,139,134,121,133.51,175,176.435,117,147
ENSGALG00000043844,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043846,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043848,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043852,0,0,0,0,0,0,0,0,0,0,0,1
ENSGALG00000043854,0.5,0,1.32627,0.523518,0,0.335602,0,0,0,0,0,0.82557
ENSGALG00000043856,2,0,0,0,0,0,0,0,2,0,1,0
ENSGALG00000043857,0,0,0,0,0.00309963,0,0,0,0,0,0.0410381,0
ENSGALG00000043858,5.87074,2.01107,0,4.33708,2.0254,0,0,0,0,0,0,0
ENSGALG00000043860,2,7,4.53631,7,6.8693,5,0,6,4,0,3,2.30181
ENSGALG00000043861,4,12,9,5,8.6551,18.8677,18,12.811,13,3,13,10
ENSGALG00000043863,0,0,0,0,0,0,1,0,0,0,0,0
ENSGALG00000043865,0,0,0,0,0,0,1,0,0,0,0,0
ENSGALG00000043866,0,0,0,0,0.00309963,0,0,0,0,0,0.0410381,0
ENSGALG00000043867,0,0,0,0,0,0.0798146,0,0,0,0,0,0
ENSGALG00000043868,3,2,2,6,6,7,6,4,7,3,3,3
ENSGALG00000043871,0,0,1,1,0,0,0,0,0,1,0,0
ENSGALG00000043872,0.999999584,0,0,0,0.999999528,0,1.063970436,0,1.000000086,0,2.931910044,0
ENSGALG00000043873,0,0,0,0,0,0,0,0,0,2.17828,0,0
ENSGALG00000043874,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043878,2.013,2.58045,1,0,0,0,2.32815,1.78267,1,1,0,0
ENSGALG00000043880,115,119,120,26,47,33,37,17,16,21,24,33
ENSGALG00000043881,0,0,0,0,0,0.243271,0,0,0,0,0,0
ENSGALG00000043882,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043885,9.84416,0,7.50338,13.5441,12.127,14.437,0,2.17749,11.126,12.6858,9.16364,15.9856
ENSGALG00000043886,0,0,0,0,0,15.4548,0,0,0,0,0,0
ENSGALG00000043888,0,0,0,0,0.5,0.5,0.5,0,0.975098,1.81146,0,0
ENSGALG00000043890,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043891,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043892,0,0,0,0.033358,0,0,0,0,0,0,0.233297,0
ENSGALG00000043893,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043895,0,0,0,0,0,0,2,0,0,0,0,0
ENSGALG00000043896,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043897,0,0.5,0,0,0,0,0,2.95039,0,3.21224,0,0
ENSGALG00000043898,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043899,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043901,0,1,0,0,0,1,1,2,1,0,1,1
ENSGALG00000043903,6.66965,2.95618,7.4437,6.55822,11.5392,14.6975,16.4257,6.48264,13.51,12.7558,7.73269,19.6287
ENSGALG00000043904,24.189,17.217,22.1365,6.50513,2.54439,0,5.40209,0.0943081,0,2,1.86283,2
ENSGALG00000043905,0,0,0,0.740495,0.769408,0.228068,0.761947,0,0,0,0,0
ENSGALG00000043906,83.2154,68.3798,92.3552,17.9824,29.4179,18.2167,3.98735,0,6.66252,0,0,0
ENSGALG00000043908,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043909,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043910,8,5,9,3,3,6,0,1,2,2,2,2
ENSGALG00000043912,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043913,0,0,0.399158,0,0,0,0,0,0,0,0.441102,0
ENSGALG00000043915,0,2.7065,0,1,0,1.46908,0,0,0,1.35506,0,9
ENSGALG00000043916,0,0,1,0,0,0,0,0,0,0,0,0
ENSGALG00000043917,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043919,0,0.304805,0,0,0,0.240566,0,0,0.142269,0.361778,0,0
ENSGALG00000043920,344.449,272.71,318.827,435.61,421.37,426.693,435.471,436.474,567.462,314.127,336.153,431.496
ENSGALG00000043922,0,0,0,0,0,0,1.97537,0.0318743,1.15406,0,0.106518,0
ENSGALG00000043923,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043925,1.50612,9.53954,4.16128,0.131003,5.38564,4.28636,7.35315,7.26031,9.23343,5.45115,5.18678,3.52204
ENSGALG00000043926,58.3162,59.8669,56.3962,74.8212,57.7519,64.5407,67.0031,61.7175,51.7717,48.9763,64.2416,81.8926
ENSGALG00000043927,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043928,0,0,0,0,0,3.56306,0,4.09097,0,3.96289,0,0
ENSGALG00000043929,472.566,542.747,506.354,396.41,424.138,416.497,456.191,407.304,452.021,594.524,562.429,463.098
ENSGALG00000043930,102.855,103.791,111.496,167.999,150.129,127.819,110.755,140.447,158.1,162.252,77.9902,126.499
ENSGALG00000043933,0,0,0,1,0,0,0,0,0,0,0,0
ENSGALG00000043935,705.041,591.661,728.831,683.549,853.497,986.114,821.213,766.286,869.218,657.725,772.049,850.506
ENSGALG00000043936,0,1,0,0,0,0,2,0.582709,0,1,1,0
ENSGALG00000043937,1.09631,1.07636,0,0,0,0,0,0,1.13723,0,0,0
ENSGALG00000043938,2653.18,2189.13,2791.28,2564.12,2333.04,3099.13,2484.06,2329.07,2714.56,3183.86,2379.2,2517.4
ENSGALG00000043939,1619.41,1171.52,1933.18,1877.77,1489.32,2242.33,1799.53,1506.85,1949.58,2073.95,1676.57,1762.9
ENSGALG00000043940,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043942,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043943,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043944,0.126621,0.6313,0.556815,0.20439,0.489617,0.334568,0.153513,0,0,0,0.46329,0.950942
ENSGALG00000043945,0,0,0,0.5,0.5,0,0,0,0,0,0,0
ENSGALG00000043946,1,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000043947,2.13948,0,2.34281,1,2,0,0,0,1.08649,0,1,1.70114
