"","Gene id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ES_Rep1","ES_Rep2","ES_Rep3","MS_Rep1","MS_Rep2","MS_Rep3"
"125","ENSGALG00000029596",1050.6132490105,0.531595081548231,0.138271757462931,3.84456733104551,0.000120765324393226,0.013941149047954,851.711309441002,927.171366356767,799.762566234585,1224.74758766314,1058.01946696327,1442.26719740423
"126","ENSGALG00000039990",795.704566267261,0.929924545693956,0.242255687759616,3.838607688818,0.000123733945105572,0.0141704827609,350.14798277019,591.76605640743,700.692878975797,832.324507755252,1221.84865515438,1077.44731654051
"127","ENSGALG00000020003",1429.31480188301,0.455928008713711,0.119131512975616,3.82709828261001,0.000129662752726543,0.0146745078688501,1091.45227061699,1352.30293756644,1172.62484373584,1497.99032478419,1665.77290702708,1795.74552756752
"128","ENSGALG00000036240",5621.69992663119,0.412106806144716,0.107708272458635,3.82613885393979,0.000130168884768733,0.0146745078688501,4304.8223467302,4914.64914355701,5251.59405823634,6131.48950532624,7179.9462927887,5947.69821314865
"129","ENSGALG00000015253",969.309184778818,0.932980313910671,0.244811868562346,3.81100932479126,0.000138400545839477,0.0154815494299508,477.378931464463,805.400011789173,716.003648824882,880.771801571041,1659.43113200033,1276.86958302301
"130","ENSGALG00000016575",1261.57502590063,0.667076456531126,0.17518329664993,3.80787705955865,0.000140164922025078,0.0155583063447837,798.085041809532,1013.69311828637,1112.28239786004,1275.13277323156,1893.01984548573,1477.23697873055
"131","ENSGALG00000006904",3336.36550109482,-0.416912259233943,0.109654246096392,-3.80206215514406,0.000143496714388595,0.015799096628242,3978.85875916636,4235.29316544307,3232.37370519812,2831.2598505947,2882.33674965918,2858.07077650747
"132","ENSGALG00000041708",997.10864324616,0.833283983702282,0.219268239219032,3.80029495685372,0.000144523960840468,0.015799096628242,543.623144420985,663.333431460314,942.963295999562,1052.27522167893,1186.96889250724,1593.48787340992
"133","ENSGALG00000009355",78.3000153662629,-1.30137113284785,0.343030513273878,-3.7937474437116,0.000148390609683229,0.0160998232911954,90.4286081628719,153.816447874855,90.0633520534443,39.7267809289469,47.5633127006465,48.2015904768125
"134","ENSGALG00000010854",396.362073356733,1.01437486620651,0.267712592945037,3.78904426963123,0.000151227965588517,0.01628522047345,185.063198100761,234.997350919918,366.557842857518,404.050430423679,602.468627541522,585.034990296999
"135","ENSGALG00000012989",83.3191358107937,1.5022673478435,0.396705163468576,3.78686109025777,0.000152562331314146,0.0163072180804677,22.0814043188408,51.2721492916185,56.7399117936699,111.428775776314,155.373488155445,103.019085528874
"136","ENSGALG00000001141",631.452619696976,0.692017695317566,0.185123184682075,3.73814709651855,0.000185381478739723,0.0166086777110206,407.980232176678,450.767645855479,589.014322429526,654.038466513149,775.810478272767,911.10457293426
"137","ENSGALG00000004530",212.538570147578,0.87290591177756,0.233354523936787,3.74068561882271,0.000183518955393463,0.0166086777110206,125.127957806765,152.748278097947,172.021002422079,214.137038665787,327.658376382231,283.538767510662
"138","ENSGALG00000010258",383.055816286125,0.739972763614451,0.197192584577973,3.7525384902182,0.000175052944342767,0.0166086777110206,304.933678688754,244.610878912096,310.718564584383,372.075216505258,552.791389831958,513.205169194298
"139","ENSGALG00000012429",1085.40301142755,-0.869029989784726,0.230385755300781,-3.77206476437816,0.000161902216810416,0.0166086777110206,1811.7266495887,1029.71566494,1367.16168417128,993.169523223671,596.126852514769,714.517694126868
"140","ENSGALG00000015970",248.029678708727,1.02653271267412,0.274900986478348,3.73419072017396,0.000188319751358966,0.0166086777110206,101.995058044169,191.202390066661,196.338107476509,321.690030936838,395.303976667595,281.648509060591
"141","ENSGALG00000026153",203.627123167696,1.18012123200496,0.312313767939822,3.77863979481158,0.000157687322196956,0.0166086777110206,115.664498812976,81.1809030450626,176.524170024751,211.230201036839,331.886226400066,305.276739686479
"142","ENSGALG00000031174",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"143","ENSGALG00000031935",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"144","ENSGALG00000037838",7425.13868486168,-0.563071049054556,0.149807530984145,-3.75862979221084,0.000170846406620797,0.0166086777110206,10204.7632816357,6854.44545842324,9508.88870980265,6538.44677337886,5213.99603449531,6230.29185143428
"145","ENSGALG00000038169",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"146","ENSGALG00000039692",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"147","ENSGALG00000040803",8345.74200091445,-0.605701703296135,0.161547929374879,-3.7493622211064,0.000177284864802829,0.0166086777110206,10589.6106140498,7335.12185803217,12291.8462882541,6939.59036617359,6192.74331362417,6725.5395653529
"148","ENSGALG00000043963",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"149","ENSGALG00000043981",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"150","ENSGALG00000044059",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"151","ENSGALG00000044280",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"152","ENSGALG00000044438",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"153","ENSGALG00000044772",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"154","ENSGALG00000044777",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"155","ENSGALG00000045046",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"156","ENSGALG00000045112",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"157","ENSGALG00000045142",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"158","ENSGALG00000045146",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"159","ENSGALG00000045258",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"160","ENSGALG00000045329",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"161","ENSGALG00000045389",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"162","ENSGALG00000045447",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"163","ENSGALG00000045512",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"164","ENSGALG00000045553",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"165","ENSGALG00000045711",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"166","ENSGALG00000045853",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"167","ENSGALG00000045991",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"168","ENSGALG00000046252",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"169","ENSGALG00000046311",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"170","ENSGALG00000046376",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"171","ENSGALG00000046463",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"172","ENSGALG00000046470",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"173","ENSGALG00000046603",20.3318763529868,-3.84522514044337,1.03362645115822,-3.72013035863648,0.00019911997532963,0.0166086777110206,56.7807539627335,3.20450933072615,54.0380112320666,2.90683762894733,3.17088751337643,1.89025845007108
"174","ENSGALG00000041365",5912.83272857937,-0.398943442309612,0.107331107376913,-3.71694145396868,0.000201649147924851,0.0167229724399747,6975.62077386618,7503.89268278374,5697.40765090089,5212.92881457888,5044.8820337819,5042.2644155646
"175","ENSGALG00000010331",349.495352013659,-1.13489921767986,0.305995592882037,-3.70887438930327,0.00020818266669187,0.0171661478877925,515.232767439619,586.425207522886,339.538837241485,324.596868565785,173.341850731245,157.836580580935
"176","ENSGALG00000040956",406.894195747858,-0.503751609513302,0.135997921922677,-3.70411255107055,0.000212132063324306,0.0173924186009644,520.49024465839,469.994701839836,441.310425061877,328.472652071048,354.082438993701,327.014711862297
"177","ENSGALG00000016843",1989.11319271024,0.650800623195331,0.176376216719153,3.68984342277629,0.000224392120770013,0.0182936627271825,1792.79973160112,1245.48595987557,1604.92893359238,1925.29545623945,2936.24183738657,2429.92723756637
"178","ENSGALG00000015898",275.525930330033,0.583281034405671,0.158228625051295,3.68631803642723,0.000227521988519229,0.0184446196310813,199.784134313322,220.042974043196,241.369783503231,343.006840215785,336.114076417902,312.837773486764
"179","ENSGALG00000006708",809.2977837817,-0.469061439695619,0.127494039099868,-3.67908525768955,0.000234072013702382,0.0188696042331026,1015.74459866668,989.125213417473,815.073336083671,633.690603110518,683.85474038485,718.29821102701
"180","ENSGALG00000032409",285.548643571265,0.776879692213252,0.211354809532813,3.67571333687887,0.000237185738266899,0.0190143900177297,173.496748219463,242.474539358279,215.251411407732,290.683762894733,422.785001783524,368.60039776386
"181","ENSGALG00000006453",5353.4439728155,-0.322798327251492,0.0880039895056529,-3.66799651998455,0.000244458510542943,0.0194891508681473,6047.15029703112,6249.86136469291,5554.20692113591,5110.22055168941,4358.91336838813,4800.3113339555
"182","ENSGALG00000005975",71.569499565547,1.40405074674352,0.38307959076002,3.66516718877639,0.000247177056576796,0.0195976094857317,21.0299088750865,46.9994701839836,49.5348436293944,97.8635335078935,93.0127003923753,120.976540804549
"183","ENSGALG00000011287",150.801865102162,-0.856280861399107,0.235347091165516,-3.63837452657063,0.000274364240821377,0.021552207464105,177.702729994481,200.815918058839,204.443809161319,88.1740747447357,100.411437923587,133.263220730011
"184","ENSGALG00000031615",42.9405321011344,1.53908758537124,0.423064526736122,3.63794997714667,0.000274816782633078,0.021552207464105,15.7724316563149,19.2270559843569,30.6215396981711,52.323077321052,69.7595252942815,69.9395626526299
"185","ENSGALG00000032750",47.9227468024568,1.25529705358439,0.345601965833357,3.63220461017191,0.000281010163043728,0.0219187927174108,28.3903769813667,26.704244422718,29.7209061776366,60.0746443315782,70.8164877987403,71.829821102701
"186","ENSGALG00000029151",74.562852805962,1.44499298283299,0.39850558583689,3.62602943142792,0.000287812565938814,0.0223286845510596,28.3903769813667,37.3859421918051,54.0380112320666,68.7951572184202,132.120313057351,126.647316154762
"187","ENSGALG00000027887",115.74512220992,2.31723737315519,0.640015140797587,3.62059774127757,0.000293923187584265,0.0226808106782939,10.5149544375432,26.704244422718,78.3551162864965,117.242451034209,343.512813949113,118.141153129442
"188","ENSGALG00000006174",230.533125682989,0.695479029354786,0.192330647975521,3.6160593055523,0.000299121874363898,0.0227175191951108,157.724316563149,168.770824751577,200.841275079181,273.242737121049,325.544451373314,257.075149209667
"189","ENSGALG00000025937",763.275642544388,0.480549225276632,0.13283168736575,3.617730338345,0.000297197803603083,0.0227175191951108,683.47203844031,535.153058231268,692.587177290987,848.796587652621,904.759903816741,914.885089834402
